,longitude,latitude,usage
DeKalb Ave & S Portland Ave,-73.97493121,40.68981035,34075
E 110 St & Madison Ave,-73.94782145,40.7961535,33920
Macon St & Nostrand Ave,-73.9500479759,40.6809833854,33884
India St & Manhattan Ave,-73.9550858,40.73232194,33828
Washington Ave & Park Ave,-73.96751037,40.69610226,33549
Lenox Ave & W 117 St,-73.9490782,40.8025566,33213
Driggs Ave & N Henry St,-73.94308,40.72325,33172
Fulton St & Waverly Ave,-73.96599590778351,40.68323865460341,33071
Devoe St & Lorimer St,-73.9491033554077,40.71335226222875,33028
Lenox Ave & W 126 St,-73.9452087,40.808442,32784
Union St & 4 Ave,-73.98282002,40.6772744,32697
Nassau Ave & Newell St,-73.94752621650696,40.724812564400175,32683
Stagg St & Union Ave,-73.95095259,40.70877084,32629
Henry St & Degraw St,-73.99917254,40.6847514,32614
E 81 St & 3 Ave,-73.9567526,40.77573034,32586
Bergen St & Vanderbilt Ave,-73.9680438,40.6794388,32581
West End Ave & W 94 St,-73.974124,40.7941654,32398
Broadway & Moylan Pl,-73.9590255,40.8143256,32252
Eastern Pkwy & Franklin Ave,-73.9576801,40.6707767,32029
Broad St & Bridge St,-74.01167797,40.70365182,31973
Douglass St & 3 Ave,-73.98432695,40.6802133,31654
Bergen St & Flatbush Ave,-73.97567331790923,40.680944723477296,31650
Lafayette Ave & Classon Ave,-73.96023854,40.68900443,31627
31 St & Broadway,-73.925921,40.761584,31594
1 Ave & E 94 St,-73.94594,40.7817212,31523
Emerson Pl & Myrtle Ave,-73.96223558,40.69363137,31267
44 Dr & Jackson Ave,-73.9432635,40.74718234,31219
Park Pl & Vanderbilt Ave,-73.969024,40.6767,31193
Banker St & Meserole Ave,-73.95621,40.72606,30946
Franklin St & Dupont St,-73.95866,40.73564,30874
Cumberland St & Lafayette Ave,-73.97265183,40.68753406,30585
Carroll St & 5 Ave,-73.9814832,40.6751622,30386
Baltic St & 5 Ave,-73.97854971,40.6795766,30379
Scholes St & Manhattan Ave,-73.9448625,40.70870368,30264
E 91 St & Park Ave,-73.955327,40.7835016,30218
Johnson St & Gold St,-73.98362464,40.69474881,30074
W 110 St & Amsterdam Ave,-73.96295,40.802692,30014
Graham Ave & Grand St,-73.944024,40.711863,29848
Lenox Ave & W 130 St,-73.9430681,40.8107922,29839
E 55 St & Lexington Ave,-73.97031366,40.75968085,29722
Front St & Gold St,-73.982578,40.70224,29675
E 89 St & York Ave,-73.946041,40.7779453,29093
S 4 St & Rodney St,-73.95608,40.70934,28817
Riverside Dr & W 104 St,-73.9711457439,40.8013434,28660
E 82 St & East End Ave,-73.9468208,40.7724607,28580
Frederick Douglass Blvd & W 115 St,-73.9559308,40.8038654,28525
W 106 St & Amsterdam Ave,-73.9664492472,40.8008363,28453
E 85 St & York Ave,-73.94803392,40.77536905,28277
Kane St & Clinton St,-73.99645295,40.6861758,28223
W 90 St & Amsterdam Ave,-73.97288918495178,40.79017948095081,28159
St James Pl & Pearl St,-74.00016545,40.71117416,28117
Richardson St & N Henry St,-73.94223690032959,40.71907891179564,28104
Franklin Ave & Empire Blvd,-73.9605695,40.66314,27916
34 Ave & 38 St,-73.921631,40.756913,27898
Smith St & 9 St,-73.99785768,40.6746957,27810
Fulton St & Rockwell Pl,-73.979458,40.68841,27766
Riverside Dr & W 91 St,-73.97700369358063,40.79313480986663,27641
1 Ave & E 110 St,-73.9383,40.7923272,27508
3 St & 7 Ave,-73.97839676,40.6703837,27237
Driggs Ave & Lorimer St,-73.9504154,40.72179134,27124
Carlton Ave & Dean St,-73.9710097,40.6809741,27093
Montrose Ave & Bushwick Ave,-73.94016171,40.70767788,26867
Washington Park,-73.9737299,40.6917823,26834
6 Ave & 9 St,-73.98377641,40.668127,26779
3 St & 3 Ave,-73.98775226,40.6750705,26770
Soissons Landing,-74.01486575603485,40.69231660719192,26724
E 93 St & 2 Ave,-73.9489196240902,40.782454175279874,26374
Monroe St & Bedford Ave,-73.95380904,40.6851443,26364
2 Ave & E 104 St,-73.94370784,40.7892105,26227
E 78 St & 2 Ave,-73.95577801,40.7727966,26127
Bedford Ave & Bergen St,-73.952918,40.676368,26057
Myrtle Ave & Lewis Ave,-73.93756926,40.69681963,26021
Classon Ave & St Marks Ave,-73.9596082,40.6765198,26004
E 55 St & 3 Ave,-73.96865397691727,40.75899655960512,25898
S Portland Ave & Hanson Pl,-73.97431458,40.68539567,25877
Cadman Plaza E & Johnson St,-73.99015724658966,40.69531727766904,25860
Warren St & Court St,-73.99383324,40.686371,25755
Degraw St & Smith St,-73.99318208,40.6829151,25670
